lambda,threshold,L_t_Sample_C,L_t_Sample_R,L_g_Black,L_g_White,L_tilde_t,is_primary_minimizer,is_sample_r_minimizer,is_robustness_minimizer
0.9,1,0.48043902439024394,0.49441364014416417,0.43709415584415584,0.545721271393643,0.9,False,False,False
0.9,2,0.36042276422764236,0.3574577210978653,0.36479978354978354,0.3538304808475958,0.6762049394408056,False,False,False
0.9,3,0.28780487804878047,0.2806764624341558,0.30129870129870134,0.26748166259168704,0.5411961993382957,False,False,False
0.9,4,0.23591869918699188,0.22643471028555587,0.25627705627705627,0.20525672371638143,0.44505040765011034,False,False,False
0.9,5,0.18502439024390246,0.1767951205988356,0.21041666666666667,0.14678076609616952,0.350992498056545,False,False,False
0.9,6,0.1430081300813008,0.13702522872192957,0.16915584415584414,0.10362673186634067,0.27355245936699624,False,False,False
0.9,7,0.11143089430894308,0.10668145273080122,0.13382034632034634,0.07770986145069274,0.21584007455727633,False,False,False
0.9,8,0.08481300813008129,0.08134183532021069,0.10054112554112553,0.061124694376528114,0.1674135533050634,False,False,False
0.9,9,0.06876422764227642,0.06598281120044358,0.07941017316017317,0.052730236348818245,0.1387948358546809,False,False,False
0.9,10,0.05360975609756097,0.051815913501524806,0.05965909090909089,0.04449877750611247,0.1118956125885949,False,False,False
0.9,11,0.04661788617886178,0.04506515109509286,0.05143398268398267,0.0393643031784841,0.09999999999999998,True,True,True
0.91,1,0.48577723577235776,0.49990712503465484,0.4419507575757576,0.5517848410757947,0.91,False,False,False
0.91,2,0.36400650406504065,0.36095508733019127,0.3685795454545455,0.357118989405053,0.6828153318811295,False,False,False
0.91,3,0.29016260162601626,0.2828694205711117,0.3040151515151515,0.2692991035044825,0.5454073744090351,False,False,False
0.91,4,0.237269918699187,0.22759218186858884,0.2580573593073593,0.20596169519152405,0.4472709227790987,False,False,False
0.91,5,0.1852861788617886,0.17688660937066816,0.21115530303030305,0.14632436837815813,0.3510440249794924,False,False,False
0.91,6,0.14228455284552846,0.13617271971167175,0.16890692640692642,0.10218826405867971,0.271631267648999,False,False,False
0.91,7,0.10976747967479673,0.10494039367895758,0.13253246753246753,0.07548084759576201,0.21201421513688223,False,False,False
0.91,8,0.08226666666666665,0.07878014970889935,0.09817099567099566,0.05831295843520781,0.16179007796237307,False,False,False
0.91,9,0.06544878048780488,0.06271139451067367,0.07606872294372294,0.04945395273023634,0.13158608026190238,False,False,False
0.91,10,0.049517073170731694,0.04784031050734682,0.055289502164502145,0.04082314588427057,0.1030819270531591,False,False,False
0.91,11,0.0419560975609756,0.040558635985583576,0.0462905844155844,0.03542787286063569,0.08999999999999997,True,True,True
0.92,1,0.4911154471544716,0.5054006099251456,0.4468073593073593,0.5578484107579462,0.92,False,False,False
0.92,2,0.367590243902439,0.3644524535625173,0.37235930735930733,0.3604074979625102,0.6894257243214534,False,False,False
0.92,3,0.29252032520325205,0.28506237870806767,0.30673160173160174,0.27111654441727795,0.5496185494797745,False,False,False
0.92,4,0.23862113821138212,0.22874965345162185,0.25983766233766237,0.20666666666666667,0.44949143790808704,False,False,False
0.92,5,0.1855479674796748,0.1769780981425007,0.21189393939393938,0.1458679706601467,0.3510955519024398,False,False,False
0.92,6,0.1415609756097561,0.1353202107014139,0.16865800865800867,0.10074979625101875,0.2697100759310018,False,False,False
0.92,7,0.1081040650406504,0.10319933462711393,0.13124458874458875,0.07325183374083129,0.20818835571648814,False,False,False
0.92,8,0.07972032520325203,0.076218464097588,0.0958008658008658,0.055501222493887524,0.15616660261968274,False,False,False
0.92,9,0.06213333333333332,0.05943997782090379,0.07272727272727271,0.046177669111654426,0.1243773246691239,False,False,False
0.92,10,0.04542439024390242,0.04386470751316882,0.0509199134199134,0.037147514262428676,0.0942682415177233,False,False,False
0.92,11,0.03729430894308941,0.03605212087607428,0.04114718614718613,0.03149144254278727,0.07999999999999996,True,True,True
0.93,1,0.49645365853658535,0.5108940948156363,0.45166396103896106,0.5639119804400978,0.93,False,False,False
0.93,2,0.37117398373983745,0.36794981979484337,0.37613906926406926,0.3636960065199674,0.6960361167617773,False,False,False
0.93,3,0.2948780487804878,0.2872553368450236,0.30944805194805197,0.2729339853300734,0.5538297245505139,False,False,False
0.93,4,0.23997235772357725,0.22990712503465485,0.2616179653679654,0.20737163814180928,0.45171195303707545,False,False,False
0.93,5,0.18580975609756098,0.17706958691433322,0.2126325757575758,0.14541157294213528,0.35114707882538715,False,False,False
0.93,6,0.14083739837398374,0.13446770169115607,0.1684090909090909,0.09931132844335777,0.26778888421300456,False,False,False
0.93,7,0.10644065040650406,0.1014582755752703,0.12995670995670996,0.07102281988590056,0.20436249629609404,False,False,False
0.93,8,0.07717398373983739,0.07365677848627666,0.09343073593073592,0.05268948655256722,0.15054312727699243,False,False,False
0.93,9,0.05881788617886177,0.056168561131133894,0.0693858225108225,0.04290138549307252,0.11716856907634543,False,False,False
0.93,10,0.041331707317073155,0.03988910451899083,0.046550324675324654,0.03347188264058678,0.08545455598228749,False,False,False
0.93,11,0.03263252032520323,0.03154560576656499,0.03600378787878785,0.027555012224938853,0.06999999999999995,True,True,True
0.94,1,0.5017918699186992,0.5163875797061269,0.45652056277056274,0.5699755501222494,0.94,False,False,False
0.94,2,0.37475772357723575,0.37144718602716936,0.3799188311688312,0.3669845150774246,0.7026465092021014,False,False,False
0.94,3,0.2972357723577236,0.2894482949819795,0.3121645021645021,0.2747514262428688,0.5580408996212534,False,False,False
0.94,4,0.24132357723577233,0.23106459661768783,0.2633982683982684,0.2080766096169519,0.4539324681660638,False,False,False
0.94,5,0.18607154471544718,0.1771610756861658,0.21337121212121213,0.14495517522412388,0.3511986057483346,False,False,False
0.94,6,0.1401138211382114,0.13361519268089828,0.16816017316017315,0.09787286063569682,0.2658676924950074,False,False,False
0.94,7,0.10477723577235774,0.09971721652342669,0.12866883116883118,0.06879380603096985,0.20053663687569998,False,False,False
0.94,8,0.07462764227642277,0.07109509287496536,0.09106060606060608,0.049877750611246954,0.14491965193430217,False,False,False
0.94,9,0.05550243902439027,0.052897144441364036,0.06604437229437231,0.03962510187449064,0.10995981348356704,False,False,False
0.94,10,0.03723902439024392,0.03591350152481289,0.04218073593073596,0.029796251018744925,0.07664087044685179,False,False,False
0.94,11,0.0279707317073171,0.02703909065705575,0.030860389610389637,0.023618581907090486,0.06000000000000005,True,True,True
0.95,1,0.5071300813008129,0.5218810645966176,0.4613771645021645,0.5760391198044009,0.95,False,False,False
0.95,2,0.37834146341463415,0.3749445522594954,0.38369859307359305,0.3702730236348818,0.7092569016424253,False,False,False
0.95,3,0.2995934959349594,0.2916412531189354,0.3148809523809524,0.2765688671556642,0.5622520746919928,False,False,False
0.95,4,0.2426747967479675,0.23222206820072083,0.26517857142857143,0.20878158109209455,0.45615298329505216,False,False,False
0.95,5,0.18633333333333335,0.1772525644579983,0.2141098484848485,0.14449877750611248,0.35125013267128197,False,False,False
0.95,6,0.13939024390243904,0.13276268367064042,0.1679112554112554,0.09643439282803586,0.26394650077701015,False,False,False
0.95,7,0.1031138211382114,0.09797615747158304,0.12738095238095237,0.06656479217603913,0.19671077745530588,False,False,False
0.95,8,0.07208130081300815,0.06853340726365402,0.08869047619047621,0.04706601466992666,0.13929617659161186,False,False,False
0.95,9,0.052186991869918715,0.049625727751594136,0.0627029220779221,0.03634881825590874,0.10275105789078855,False,False,False
0.95,10,0.03314634146341465,0.031937898530634896,0.0378111471861472,0.02612061939690303,0.06782718491141598,False,False,False
0.95,11,0.023308943089430916,0.02253257554754646,0.025716991341991364,0.01968215158924207,0.050000000000000044,True,True,True
0.96,1,0.5124682926829268,0.5273745494871084,0.4662337662337662,0.5821026894865525,0.96,False,False,False
0.96,2,0.38192520325203255,0.37844191849182146,0.38747835497835503,0.373561532192339,0.7158672940827492,False,False,False
0.96,3,0.3019512195121951,0.2938342112558913,0.31759740259740266,0.27838630806845965,0.5664632497627321,False,False,False
0.96,4,0.2440260162601626,0.2333795397837538,0.26695887445887445,0.20948655256723714,0.4583734984240405,False,False,False
0.96,5,0.1865951219512195,0.1773440532298309,0.21484848484848482,0.14404237978810105,0.3513016595942294,False,False,False
0.96,6,0.1386666666666667,0.1319101746603826,0.16766233766233768,0.0949959250203749,0.26202530905901295,False,False,False
0.96,7,0.10145040650406503,0.09623509841973941,0.1260930735930736,0.0643357783211084,0.19288491803491176,False,False,False
0.96,8,0.0695349593495935,0.06597172165234268,0.08632034632034633,0.044254278728606364,0.13367270124892153,False,False,False
0.96,9,0.04887154471544716,0.04635431106182424,0.05936147186147187,0.033072534637326824,0.09554230229801006,False,False,False
0.96,10,0.02905365853658538,0.0279622955364569,0.03344155844155846,0.022444987775061136,0.059013499375980195,False,False,False
0.96,11,0.018647154471544733,0.018026060438037166,0.02057359307359309,0.015745721271393658,0.040000000000000036,True,True,True
0.97,1,0.5178065040650406,0.5328680343775991,0.4710903679653679,0.5881662591687041,0.97,False,False,False
0.97,2,0.38550894308943084,0.3819392847241474,0.39125811688311685,0.3768500407497962,0.7224776865230731,False,False,False
0.97,3,0.3043089430894309,0.29602716939284723,0.3203138528138528,0.2802037489812551,0.5706744248334716,False,False,False
0.97,4,0.2453772357723577,0.2345370113667868,0.26873917748917747,0.2101915240423798,0.46059401355302887,False,False,False
0.97,5,0.18685691056910567,0.17743554200166342,0.21558712121212123,0.14358598207008966,0.35135318651717673,False,False,False
0.97,6,0.13794308943089428,0.13105766565012475,0.1674134199134199,0.09355745721271395,0.26010411734101574,False,False,False
0.97,7,0.09978699186991871,0.09449403936789576,0.1248051948051948,0.06210676446617767,0.18905905861451766,False,False,False
0.97,8,0.06698861788617888,0.06341003604103133,0.08395021645021646,0.04144254278728607,0.1280492259062312,False,False,False
0.97,9,0.045556097560975624,0.04308289437205435,0.05602002164502166,0.029796251018744915,0.08833354670523158,False,False,False
0.97,10,0.024960975609756107,0.023986692542278913,0.02907196969696971,0.018769356153219244,0.05019981384054439,False,False,False
0.97,11,0.01398536585365855,0.013519545328527874,0.015430194805194818,0.011809290953545243,0.030000000000000027,True,True,True
0.98,1,0.5231447154471545,0.5383615192680898,0.47594696969696965,0.5942298288508557,0.98,False,False,False
0.98,2,0.3890926829268292,0.3854366509564735,0.39503787878787877,0.3801385493072535,0.7290880789633972,False,False,False
0.98,3,0.30666666666666664,0.2982201275298032,0.32303030303030306,0.28202118989405056,0.5748855999042111,False,False,False
0.98,4,0.24672845528455284,0.23569448294981982,0.27051948051948055,0.2108964955175224,0.4628145286820172,False,False,False
0.98,5,0.1871186991869919,0.17752703077349596,0.21632575757575756,0.14312958435207823,0.35140471344012414,False,False,False
0.98,6,0.13721951219512193,0.13020515663986693,0.16716450216450215,0.09211898940505298,0.2581829256230185,False,False,False
0.98,7,0.09812357723577236,0.09275298031605213,0.12351731601731603,0.059877750611246956,0.1852331991941236,False,False,False
0.98,8,0.06444227642276423,0.06084835042971999,0.08158008658008659,0.03863080684596577,0.12242575056354087,False,False,False
0.98,9,0.04224065040650407,0.039811477682284456,0.052678571428571436,0.026519967400163005,0.0811247911124531,False,False,False
0.98,10,0.020868292682926833,0.020011089548100925,0.024702380952380962,0.015093724531377351,0.041386128305108585,False,False,False
0.98,11,0.009323577235772366,0.009013030219018583,0.010286796536796546,0.007872860635696829,0.020000000000000018,True,True,True
0.99,1,0.5284829268292683,0.5438550041585806,0.48080357142857144,0.6002933985330073,0.99,False,False,False
0.99,2,0.39267642276422765,0.38893401718879955,0.3988176406926407,0.38342705786471065,0.7356984714037211,False,False,False
0.99,3,0.30902439024390244,0.3004130856667591,0.3257467532467532,0.28383863080684596,0.5790967749749505,False,False,False
0.99,4,0.24807967479674797,0.23685195453285277,0.2722997835497835,0.21160146699266502,0.4650350438110056,False,False,False
0.99,5,0.18738048780487807,0.17761851954532853,0.21706439393939397,0.14267318663406683,0.3514562403630715,False,False,False
0.99,6,0.1364959349593496,0.1293526476296091,0.16691558441558443,0.09068052159739201,0.25626173390502127,False,False,False
0.99,7,0.09646016260162601,0.09101192126420847,0.12222943722943723,0.05764873675631622,0.18140733977372947,False,False,False
0.99,8,0.0618959349593496,0.058286664818408655,0.07920995670995672,0.03581907090464548,0.11680227522085054,False,False,False
0.99,9,0.038925203252032525,0.036540060992514556,0.04933712121212122,0.023243683781581096,0.07391603551967461,False,False,False
0.99,10,0.016775609756097563,0.01603548655392293,0.02033279220779221,0.011418092909535455,0.032572442769672784,False,False,False
0.99,11,0.004661788617886183,0.004506515109509291,0.005143398268398273,0.0039364303178484146,0.010000000000000009,True,True,True
1.0,1,0.5338211382113821,0.5493484890490713,0.4856601731601732,0.6063569682151589,1.0,False,False,False
1.0,2,0.396260162601626,0.3924313834211256,0.4025974025974026,0.38671556642216787,0.742308863844045,False,False,False
1.0,3,0.31138211382113823,0.302606043803715,0.32846320346320346,0.2856560717196414,0.5833079500456899,False,False,False
1.0,4,0.24943089430894308,0.23800942611588577,0.2740800865800866,0.21230643846780767,0.46725555893999393,False,False,False
1.0,5,0.18764227642276424,0.17771000831716108,0.2178030303030303,0.1422167889160554,0.3515077672860189,False,False,False
1.0,6,0.13577235772357724,0.12850013861935125,0.16666666666666666,0.08924205378973105,0.25434054218702407,False,False,False
1.0,7,0.09479674796747968,0.08927086221236484,0.12094155844155845,0.05541972290138549,0.17758148035333537,False,False,False
1.0,8,0.05934959349593496,0.05572497920709731,0.07683982683982683,0.03300733496332518,0.11117879987816022,False,False,False
1.0,9,0.03560975609756097,0.03326864430274466,0.04599567099567099,0.019967400162999183,0.06670727992689614,False,False,False
1.0,10,0.012682926829268294,0.01205988355974494,0.015963203463203464,0.007742461287693562,0.02375875723423698,False,False,False
1.0,11,0.0,0.0,0.0,0.0,0.0,True,True,True
